"id","client_code","name","latitude","longitude","isDepot","created_at","updated_at","source","groupe","cree_par"
"170","1172","MAGASIN MOKNINE 2","35.6357844572","10.8990341274",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"171","1173","MAGASIN KASSERINE","35.1766512317","8.8519048769",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"172","1174","MAGASIN HANCHA","35.1223910849","10.7406756561",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"173","1175","MAGASIN TEBOURSOUK","36.4580370001","9.2493385099",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"174","1176","MAGASIN SERS","36.0743692428","9.0240110846",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"175","1177","MAGASIN LE KRAM MARCHE","36.8389101286","10.313866712",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"176","1178","MAGASIN GAFSA ENNOUR2","34.4280584753","8.7828810128",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"177","1179","MAGASIN SOUSSE JAWHARA2","35.8246613407","10.6255245301",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"178","1180","MAGASIN DHMNI","35.944946353","8.8256427417",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"179","1181","MAGASIN EL KEF BARNOUSSA","36.1563702849","8.6963131031",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"180","1182","MAGASIN SILIANA1","36.0847053632","9.3682166663",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"181","1183","MAGASIN JENDOUBA","36.492745274","8.7869126123",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"182","1184","MAGASIN KHAZNADAR","36.7999293465","10.1225192737",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"183","1185","MAGASIN MNIHLA RTE CHINOIS","36.8467735852","10.0953614395",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"184","1186","MAGASIN JERBA MIDOUN","33.8090508863","10.9895749841",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"185","1187","MAGASIN BS TOZEUR","33.922404872","8.1322661235",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"186","1188","MAGASIN BS SFAX RTE GREMDA","34.7925205316","10.7164064083",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"187","1189","MAGASIN EZZAHRA BS","36.7344130027","10.3187434033",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"188","1190","MAGASIN METLAOUI","34.3148876244","8.4055359027",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"189","1191","MAGASIN EL OMRANE SUPERIEUR","36.8394073184","10.124435164",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"190","1192","MAGASIN BARDO KATKOUT","36.8142884142","10.1340693933",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"191","1193","MAGASIN HAOUARIA","37.048048001","11.0124502417",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"192","1194","MAGASIN BOUSALEM 2","36.6097612287","8.9723061072",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"193","1195","MAGASIN BIZERTE CORNICHE","37.2973102579","9.8672781961",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"194","1196","MAGASIN HAJEB EL AYOUN","35.395109343","9.5449056768",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"195","1197","MAGASIN DOUAR HICHER3","36.82287847","10.0734319533",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"196","1198","MAGASIN BIZERTE AIN MERIEM","37.2889919572","9.8668396074",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"197","1199","MAGASIN ARIANA MARCHE","36.8599217286","10.1926447467",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"198","1200","MAGASIN EL MOUROUJ5 ETTAKWA","36.7132023536","10.2112274741",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"199","1201","MAGASIN KSAR SAID","36.8265693783","10.116444875",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"200","1202","MAGASIN ARIANA JADIDA","36.8519804492","10.1811408196",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"201","1204","MAGASIN REJICH","35.4659231377","11.0418611244",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"202","1205","MAGASIN SOUSSE ROUTE KHEZAMA","35.8464079389","10.6111896375",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"203","1206","MAGASIN SILIANA NORD","36.0913399436","9.3658107188",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"204","1208","MAGASIN ZAGHOUAN","36.4077940987","10.1397037483",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"205","1209","MAGASIN KASSERINE EZZOUHOUR","35.1646826435","8.8325241208",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"206","1210","MAGASIN SBIBA","35.5438863032","9.0741318939",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"207","1211","MAGASIN SFAX ROUTE MHARZA","34.7250024062","10.730276887",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"208","1212","MAGASIN BELLEVUE","36.779207523","10.1916968703",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"209","1213","MAGASIN SOUSSE CORNICHE","35.8374698758","10.6303730748",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"210","1214","MAGASIN BEKALTA","35.6191710952","10.9943961096",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"211","1215","MAGASIN SOUSSE KHEZAMA LES ORA","35.8553568823","10.6108074503",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"212","1216","MAGASIN SIDI BOUZID 01","35.0363521555","9.4948488817",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"213","1218","MAGASIN MATEUR","37.0407214949","9.6626769509",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"214","1219","MAGASIN AVENUE MADRID","36.8078373981","10.1778568377",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"215","1220","MAGASIN MENZEL TEMIM3","36.7761780992","10.9823644216",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"216","1221","MAGASIN EZZOUHOUR2","36.7921694041","10.1248227309",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"217","1222","MAGASIN BORJ LOUZIRN 2","36.875115305","10.2035336793",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"218","1223","MAGASIN GAFSA SNED","34.5401674109","9.2524626295",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"219","1224","MAGASIN FOUCHANA3","36.6981716578","10.1710494542",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"220","1225","MAGASIN SFAX CITE EL BAHRI","34.7280435316","10.7044864974",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"221","1227","MAGASIN JAYARA SIDI HASSINE","36.7722115701","10.1090072896",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"222","1228","MAGASIN BENI KHALLED 2","36.6522655589","10.5900007501",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"223","1229","MAGASIN MAHDIA3","35.5078135666","11.0520531063",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"224","1230","MAGASIN MONASTIR 3","35.7658555094","10.8110991329",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"225","1231","MAGASIN EL OMRANE SUPERIEUR2","36.831245636","10.1233594794",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"226","1232","MAGASIN KAIROUAN RTE OUESLATIA","35.6815442651","10.0820162303",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"227","1233","MAGASIN ZAHROUNI ENNAKHIL","36.790271429","10.1094196996",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"228","1234","MAGASIN BS SFAX CHIHIA","34.79701265","10.7420153344",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"229","1235","MAGASIN BOUMHAL BEL AIR","36.7273184403","10.3066366965",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"230","1236","MAGASIN CHEBBAOU2","36.845312464","10.0323942803",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"231","1237","MAGASIN MONASTIR 04","35.7738061019","10.8057235611",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"232","1238","MAGASIN MONASTIR SAYADA","35.6662629268","10.8919747726",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"233","1240","MAGASIN SFAX ROUTE MAHDIA","34.7852224926","10.7784210425",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"234","1241","MAGASIN KHNIS","35.7124971429","10.8164200631",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"235","1242","MAGASIN SIDI THABET","36.9086211676","10.0426200333",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"236","1243","MAGASIN MOKNINE 3","35.6320196054","10.8977857325",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"237","1244","MAGASIN SALTNIA2","34.7718877928","10.789137413",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"238","1245","MAGASIN KSOUR ESSEF2","35.4175501273","10.9926583255",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"239","1246","MAGASIN TATAOUINE","32.9287984509","10.4461029381",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"240","1247","MAGASIN BORJ LOUZIR ERRAOUDHA","36.8738687817","10.219402031",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"241","1249","MAGASIN KELIBIA 3","36.8443364265","11.0814733126",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"242","1250","MAGASIN MAHRES","34.52505726","10.4969195112",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"243","1252","MAGASIN KEBILI1","33.704872142","8.9712414085",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"244","1253","MAGASIN MEKNASSY","34.6057638969","9.6050504741",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"245","1254","MAGASIN MARSA JBEL KHAOUI","36.8863013351","10.3103193165",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"246","1256","MAGASIN SBEITLA2","35.2393396167","9.117956845",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"247","1257","MAGASIN KHEIREDDINE","36.8266007402","10.3116909619",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"248","1258","MAGASIN GROMBALIA 2","36.6019411847","10.5012093068",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"249","1259","MAGASIN BIZERTE CITE ENNAKHLA","37.2789331426","9.8461521216",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"250","1260","MAGASIN AIN ZAGHOUAN 2","36.8625659973","10.2802536614",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"251","1261","MAGASIN HAMMAM LIF MARCHE","36.7301160606","10.3370051907",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"252","1262","MAGASIN MOUROUJ 2","36.7427546956","10.2015639317",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"253","1263","MAGASIN TAZARKA","36.5475120515","10.8353574482",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"254","1264","MAGASIN SOUSSE SAHLOUL 2","35.8437412798","10.5961078304",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"255","1265","MAGASIN BORJ LOUZIR 3","36.8678449228","10.2005199717",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"256","1266","MAGASIN MONASTIR 5","35.7770459183","10.8269385803",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"257","1267","MAGASIN SIDI BOUZID 03","35.0388583327","9.4690427769",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"258","1268","MAGASIN TEBOURBA 2","36.8343782557","9.8370336132",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"259","1269","MAGASIN MENZEL NOUR","35.6692267785","10.7782136973",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"260","1272","MAGASIN NABEUL-VILLE 2","36.458384587","10.7370251421",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"261","1273","MAGASIN OMAR MOKHTAR","36.7319641597","10.1249547676",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"262","1274","MAGASIN BORJ CEDRIA","36.7041968846","10.4076655679",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"263","1276","MAGASIN RAOUED ROUTE DE LA PLA","36.9437694144","10.1819642538",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"264","1277","MAGASIN JENDOUBA SUD 2","36.5071161433","8.7838754576",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"265","1278","MAGASIN BOUHAJLA","35.3967219379","10.0496778773",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"266","1279","MAGASIN ZARMDINE CHRAGUI","35.5796397359","10.7377365021",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"267","1280","MAGASIN CHEBBA WAHHEB","35.2337033272","11.1138090641",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"268","1281","MAGASIN EZZAHROUNI","36.7810496959","10.1026926599",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"269","1282","MAGASIN MHAMDIA 3","36.6856849573","10.1553799971",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"270","1283","MAGASIN THALA","35.5747937493","8.6699884023",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"271","1284","MAGASIN KALAA KEBIRA3","35.8692567008","10.5432962421",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"272","1285","MAGASIN HAMMAM SOUSSE3","35.8667445038","10.6026767889",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"273","1286","MAGASIN BAB SOUIKA","36.8041150431","10.1725611209",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"274","1287","MAGASIN MENZEL BOUZELFA3","36.6828216061","10.5882168802",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"275","1288","MAGASIN HAMMAM SOUSSE4","35.8555436156","10.5875849291",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"276","1289","MAGASIN MORNAGUIA 20MARS","36.7574106477","10.0112136228",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"277","1292","MAGASIN DOUZ","33.4568171235","9.0242041903",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"278","1293","MAGASIN SOUSSE ETTAAMIR","35.8050195665","10.6167883613",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"279","1294","MAGASIN ENNKHILET","36.8814661471","10.1898942171",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"280","1296","MAGASIN IBN SINA3","36.7523988264","10.1800653658",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"281","1297","MAGASIN METOUIA","33.9606063294","9.9969779686",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"282","1298","MAGASIN BIR BOUREGBA","36.429224037","10.5752855861",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"283","1299","MAGASIN JENDOUBA NORD 01","36.5128550775","8.7610210329",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"284","1300","MAGASIN TAIEB MHIRI","36.8540642523","10.2606439007",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"285","1301","MAGASIN SIDI HASSINE2","36.7808309361","10.1116929832",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"286","1302","MAGASIN FERIANA","34.94053606","8.551282783",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"287","1303","MAGASIN EL HAMMA2","33.8893948181","9.7991684645",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"288","1304","MAGASIN BS SFAX RTE GREMDA2","34.7529136966","10.7474840391",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"289","1305","MAGASIN BOUSELEM 3","36.6117384551","8.9752789225",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"290","1306","MAGASIN BEJA SIDI FRADJ","36.7203283293","9.1973591501",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"291","1307","MAGASIN EL MOUROUJ1","36.7344552487","10.2016809867",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"292","1308","MAGASIN SIDI FATHALLAH","36.7656004316","10.2100308922",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"293","1309","MAGASIN RTE MENZEL CHAKER2","34.7567858458","10.7029044047",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"294","1310","MAGASIN MOKNINE 4","35.6308088806","10.9120051254",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"295","1311","MAGASIN METLINE","37.2441328132","10.0478854283",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"296","1312","MAGASIN AOUSJA","37.138836316","10.0976456299",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"297","1314","MAGASIN BLIBENE","35.8390273666","10.6157251163",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"298","1315","MAGASIN DOUZ 2","33.4599479214","9.0292693723",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"299","1316","MAGASIN EL GUETTAR","34.3395578279","8.9495210323",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"300","1317","MAGASIN NEFTA","33.8730395998","7.8766680931",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"301","1318","MAGASIN HRAIRIA","36.7851201698","10.1160288915",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"302","1319","MAGASIN SFAX RTE LAFRANE","34.7688078691","10.7212972436",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"303","1320","MAGASIN HAMMAM CHATT","36.7127870342","10.3672181354",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"304","1321","MAGASIN AGUEREB","34.7404445543","10.529854463",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"305","1322","MAGASIN BOUFICHA","36.301081747","10.4555093624",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"306","1323","MAGASIN SIDI ALI BEN AOUN","34.8520369683","9.1445895014",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"307","1324","MAGASIN SIDI HASSINE 3","36.7664559345","10.1113024477",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"308","1325","MAGASIN SOUSSE EZZOUHOUR","35.7918273738","10.5913347599",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"309","1326","MAGASIN MAHDIA4","35.5040804276","11.0664098238",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"310","1327","MAGASIN MORNAGUIA VILLE","36.7577540755","10.017968049",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"311","1329","MAGASIN FOUCHANA AMAL","36.706544554","10.1679539595",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"312","1330","MAGASIN MEGRINE JAWHARA","36.7788993274","10.2309939505",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"313","1331","MAGASIN BHAR LAZREG 02","36.8713579991","10.2981066984",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"314","1332","MAGASIN INTILAKA","36.8375083779","10.1213504065",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"315","1333","MAGASIN 13 AOUT OUERDIA","36.7739360864","10.1796012995",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"316","1334","MAGASIN EZZOUHOUR CITE HOUAS","36.787217947","10.1057214208",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"317","1335","MAGASIN RADES EL MRAH","36.7630830812","10.2751377748",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"318","1336","MAGASIN MAJEL BEL ABBES","34.7486450445","8.5228953542",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"319","1337","MAGASIN SOUSSE RIADH4","35.803657658","10.6027961768",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"320","1338","MAGASIN DOUAR HICHER4","36.8336233376","10.0946374813",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"321","1339","MAGASIN JAYARA2 SIDI HASSINE","36.7752168826","10.094040218",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"322","1340","MAGASIN TEBOURBA 3","36.8239314762","9.8420975927",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"323","1341","MAGASIN ESSOUASSI","35.3433670293","10.547242564",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"324","1342","MAGASIN MAZZOUNA","34.5816939459","9.8437056512",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"325","1343","MAGASIN NASRALLAH","35.3504554483","9.830212491",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"326","1344","MAGASIN MAHDIA EZZAHARA","35.4997527117","11.0410177723",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"327","1346","MAGASIN SIDI BOUZID 04","35.0378878454","9.480711806",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"328","1347","MAGASIN SFAX RTE LAFRANE2","34.743847358","10.7528848058",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"329","1348","MAGASIN SFAX CITE TINA","34.6701960988","10.6949461624",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"330","1349","MAGASIN INTILAKA 2","36.8376922612","10.1163527333",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"331","1350","MAGASIN MEDENINE NORD","33.3473967839","10.4853569936",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"332","1351","MAGASIN GABES EL AMAL2","33.8535668075","10.0948523445",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"333","1352","MAGASIN OM LARAYES","34.4909560725","8.268913737",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"334","1353","MAGASIN MNIHLA CITE REPUBLIQUE","36.8449597399","10.106255831",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"335","1354","MAGASIN ENNADHOUR CENTRE","36.1187654251","10.0951887021",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"336","1355","MAGASIN BARDO 20 MARS","36.8083722765","10.1388541448",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"337","1356","MAGASIN MNIHLA ERRAFAHA","36.850882381","10.1260636446",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"338","1357","MAGASIN TAJEROUINE","35.8888957805","8.5526517525",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
"339","1358","MAGASIN SIDI REZIG","36.7647877655","10.2440890198",False,"2026-04-03 12:50:30.421","2026-04-03 12:50:30.421",NULL,NULL,NULL
